"Site","Year","BandNo1","BandNo2","Outcome","Laying","Hatching","Fledge","AgeMale","AgeFemale","AgeBird1","AgeBird2","ExpMale","ExpFemale","ExpBird1","ExpBird2","PairBond","QLTY"
"DA39",2006,"99687418","99678154","DEAD",NA,NA,NA,NA,NA,3,6,NA,NA,0,0,0,0.5
"DA39",2007,"99687415","99678154","DEAD",36,69,NA,NA,NA,4,7,NA,NA,0,1,0,0.5
"DA39",2008,"99676641","99678154","SAME",18,51,1,NA,NA,13,8,NA,NA,8,2,0,0.5
"DA39",2009,"99676641","99678154","DEAD",21,50,1,14,9,14,9,9,3,9,3,1,0.5
"DA39",2010,"99687403","99678154","DEAD",NA,NA,NA,NA,NA,7,10,NA,NA,3,4,0,0.5
"DA39",2002,"99676641","99651713","DEAD",27,60,1,7,13,7,13,2,8,2,8,0,0.5
"DA40",2002,"9966265_","99668_","DEAD",29,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
"DA41",2003,"99665832","99660019","DEAD",29,48,1,NA,NA,8,10,NA,NA,1,0,0,0.3
"DA41",1999,"99660033","99660024","DIV",23,33,0,NA,NA,6,6,NA,NA,2,0,0,0.3
"DA41",2002,"99665832","99668___","DIV",28,61,1,NA,NA,7,NA,NA,NA,0,NA,NA,0.3
"DA42",2000,"99670425","99660008","DIV",NA,NA,0,NA,NA,3,7,NA,NA,0,0,0,0.333333333333333
"DA42",2007,"99678__4","99676641","DEAD",54,NA,0,NA,NA,NA,12,NA,NA,NA,7,NA,0.333333333333333
"DA43",1997,"99663675","99660033","DEAD",NA,NA,NA,NA,NA,3,4,NA,NA,0,0,0,0.375
"DA53",2002,"99660033","99660024","DEAD",28,61,1,NA,NA,9,9,NA,NA,5,3,1,NA
"DA9A",2006,"99672090","99678090","DIV",NA,NA,NA,NA,NA,8,6,NA,NA,0,2,0,0.25
"DA9A",2009,"99678090","99674108","DEAD",NA,NA,NA,NA,NA,9,10,NA,NA,5,2,0,0.25
"JB6",1998,"99650776","99610990","DIV",22,54,1,9,15,9,15,2,3,2,3,0,0.6
"JB6",1995,"99650273","99610990","DEAD",29,NA,0,NA,NA,6,12,NA,NA,0,0,0,0.6
"JB7",1994,"99659534","99654078","DIV",22,NA,NA,6,8,6,8,0,0,0,0,0,0.4
"JB7",1997,"99654077","99654078","DIV",32,65,0,NA,NA,11,11,NA,NA,3,3,0,0.4
"JB7",1998,"99659534","99654078","DIV",19,54,1,10,12,10,12,4,4,4,4,1,0.4
"Jb7",2001,"99659534","99654078","DEAD",23,56,1,13,15,13,15,7,7,7,7,2,NA
"JB8",1996,"99654077","84655022","DIV",24,55,0,10,17,10,17,2,1,2,1,1,0.5
"JB8",1995,"99654077","84655022","SAME",24,77,1,9,16,9,16,1,0,1,0,0,0.5
"JB9",1994,"78545081","99656415","DIV",26,60,1,13,7,13,7,0,0,0,0,0,0.666666666666667
"JB9",1998,"99610986","99654077","DIV",24,58,1,NA,NA,15,12,NA,NA,4,4,0,0.666666666666667
"JB9",1996,"99610986","99656415","DIV",24,58,0,9,13,9,13,2,2,2,2,1,0.666666666666667
"JB9",1995,"99610986","99656415","SAME",28,80,1,8,12,8,12,1,1,1,1,0,0.666666666666667
"JB9",1999,"99654077","99610993","DIV",29,61,1,NA,NA,13,16,NA,NA,5,1,0,0.666666666666667
"Jb9",2001,"99654077","99610993","DEAD",23,56,1,NA,NA,15,18,NA,NA,7,3,1,NA
"JB10",1999,"78545081","99610986","DIV",25,57,1,18,16,18,16,5,5,5,5,0,0.8
"JB10",1998,"78545081","99610993","DIV",22,56,1,17,15,17,15,4,0,4,0,0,0.8
"JB11",1998,"99670763","99670792","DEAD",24,56,1,NA,NA,5,5,NA,NA,0,0,0,0.5
"Jb11",2001,"99670821","99680553","DEAD",23,56,1,NA,NA,8,5,NA,NA,3,0,0,NA
"JB24",1998,"99659503","99670821","DEAD",22,56,0,10,5,10,5,4,0,4,0,0,0.2
"JB30",1996,"99610985","99654074","DEAD",25,60,0,10,13,10,13,2,2,2,2,2,0.666666666666667
"JB30",1994,"99610985","99654074","SAME",25,NA,0,8,11,8,11,0,0,0,0,0,0.666666666666667
"JB30",1995,"99610985","99654074","SAME",26,63,1,9,12,9,12,1,1,1,1,1,0.666666666666667
"Jb30",2002,"99610985","99656326","DEAD",65,NA,NA,15,19,15,19,8,8,8,8,0,NA
"Jb30",2001,"99610985","99680544","DEAD",24,57,0,5,18,5,18,0,7,0,7,0,NA
"JB31",1999,"99654073","99656437","DIV",26,60,1,13,12,13,12,5,5,5,5,5,0.857142857142857
"JB31",1994,"99654073","99656437","SAME",24,57,1,8,7,8,7,0,0,0,0,0,0.857142857142857
"JB31",1997,"99654073","99656437","SAME",23,56,1,11,10,11,10,3,3,3,3,3,0.857142857142857
"JB31",2009,"99658098","99659328","DEAD",NA,NA,NA,16,17,16,17,0,11,0,11,0,0.857142857142857
"JB31",1996,"99654073","99656437","SAME",23,57,0,10,9,10,9,2,2,2,2,2,0.857142857142857
"JB31",1995,"99654073","99656437","SAME",25,59,1,9,8,9,8,1,1,1,1,1,0.857142857142857
"JB31",1998,"99654073","99656437","SAME",21,55,1,12,11,12,11,4,4,4,4,4,0.857142857142857
"Jb31",2001,"99654073","99656437","SAME",23,56,1,15,14,15,14,7,7,7,7,6,NA
"Jb31",2002,"99654073","99656437","DEAD",28,61,1,16,15,16,15,8,8,8,8,7,NA
"JB33",1995,"99656326","99656438","DIV",26,58,1,8,8,8,8,1,1,1,1,1,0.857142857142857
"JB33",1994,"99656326","99656438","SAME",25,58,1,7,7,7,7,0,0,0,0,0,0.857142857142857
"Jb33",2002,"99683062","99654371","DIV",28,61,1,5,11,5,11,0,7,0,7,0,NA
"JB35",1996,"84655027","99656333","SAME",42,65,0,17,9,17,9,2,1,2,1,1,0.4
"JB35",1998,"84655027","99656333","SAME",23,57,1,19,11,19,11,4,3,4,3,3,0.4
"JB35",1995,"84655027","99656333","SAME",36,NA,0,16,8,16,8,1,0,1,0,0,0.4
"JB35",2009,"99651338","99603326","DEAD",NA,NA,NA,23,20,23,20,0,0,0,0,0,0.4
"JB35",1999,"84655027","99656333","DEAD",41,NA,NA,20,12,20,12,5,4,5,4,4,0.4
"JB35",1997,"84655027","99656333","SAME",30,NA,0,18,10,18,10,3,2,3,2,2,0.4
"JB36",1997,"99654098","99667137","DEAD",27,NA,0,11,6,11,6,3,0,3,0,0,0.5
"Jb37",2002,"99654098","99680548","DIV",28,61,1,16,6,16,6,8,1,8,1,0,NA
"JB37",2004,"99654098","99680548","DEAD",25,NA,NA,18,8,18,8,10,3,10,3,1,0.833333333333333
"JB38",1995,"99654097","99659552","SAME",25,58,1,9,7,9,7,1,1,1,1,1,0.666666666666667
"JB38",1996,"99654097","99659552","DEAD",24,55,0,10,8,10,8,2,2,2,2,2,0.666666666666667
"JB38",1998,"99667140","99654097","SAME",24,58,1,12,7,12,7,4,2,4,2,0,0.666666666666667
"JB38",1999,"99667140","99654097","DIV",24,58,1,13,8,13,8,5,3,5,3,1,0.666666666666667
"JB38",1994,"99654097","99659552","SAME",25,57,1,8,6,8,6,0,0,0,0,0,0.666666666666667
"Jb38",2002,"99667140","99654097","DEAD",28,61,1,16,11,16,11,8,6,8,6,2,NA
"JB39",1998,"84655023","99655467","DIV",20,NA,0,19,7,19,7,4,2,4,2,0,0
"JB39",1997,"84655023","9965632(5)","DEAD",NA,NA,NA,18,NA,18,NA,3,NA,3,NA,NA,0
"JB39",1996,"84655023","99667140","DIV",37,NA,0,17,5,17,5,2,0,2,0,0,0
"JB40",1996,"99654042","99656325","DIV",32,NA,0,9,10,9,10,2,2,2,2,2,0.5
"JB40",1999,"99654042","99656325","DEAD",29,57,1,12,13,12,13,5,5,5,5,4,0.5
"JB40",1998,"99654042","99656325","SAME",24,56,1,11,12,11,12,4,4,4,4,3,0.5
"JB40",1995,"99654042","99656325","SAME",27,NA,0,8,9,8,9,1,1,1,1,1,0.5
"JB40",2004,"99656325","99658096","DEAD",28,61,NA,17,12,17,12,10,8,10,8,1,0.5
"JB40",1994,"99654042","99656325","SAME",30,62,0,7,8,7,8,0,0,0,0,0,0.5
"Jb40",2002,"99656325","99658096","DIV",NA,NA,0,15,10,15,10,8,6,8,6,0,NA
"JB41",1994,"99654095","99654096","DEAD",25,58,1,NA,NA,8,8,NA,NA,0,0,0,0.666666666666667
"Jb41",2002,"99680547","99683061","DEAD",61,65,1,6,5,6,5,1,0,1,0,0,NA
"JB42",1994,"99654041","99656434","DEAD",27,60,1,8,7,8,7,0,0,0,0,0,0.833333333333333
"JB43",2009,"99659568","99656397","DEAD",NA,NA,NA,22,21,22,21,0,0,0,0,0,0.428571428571429
"JB44",2004,"996_7___","99669253","DEAD",23,NA,0,NA,NA,NA,7,NA,NA,NA,0,NA,0.25
"JB45",2003,"99673729","99669293","DEAD",NA,NA,NA,6,5,6,5,0,0,0,0,0,NA
"JB46",1999,"99667139","99667138","DIV",26,NA,0,8,8,8,8,3,3,3,3,3,0.5
"JB46",1998,"99667139","99667138","SAME",23,55,1,7,7,7,7,2,2,2,2,2,0.5
"Jb46",2001,"99667139","99667138","DEAD",23,56,1,10,10,10,10,5,5,5,5,4,NA
"JB47",2003,"99671528","99687013","SAME",NA,NA,NA,9,5,9,5,4,0,4,0,0,0.666666666666667
"JB47",2004,"99671528","99687013","DEAD",29,62,NA,10,6,10,6,5,1,5,1,1,0.666666666666667
"JB49",1997,"99667138","99667139","SAME",23,58,1,6,6,6,6,1,1,1,1,1,0.5
"JB49",1996,"99667138","99667139","SAME",26,59,0,5,5,5,5,0,0,0,0,0,0.5
"JB49",2004,"99667139","996_796","DEAD",30,62,1,13,NA,13,NA,8,NA,8,NA,NA,0.5
"JB53",1995,"99603681","99656440","SAME",24,61,1,14,8,14,8,1,1,1,1,1,0.714285714285714
"JB53",1998,"99603681","99656440","DEAD",21,NA,0,17,11,17,11,4,4,4,4,4,0.714285714285714
"JB53",1994,"99603681","99656440","SAME",23,56,1,13,7,13,7,0,0,0,0,0,0.714285714285714
"JB53",1996,"99603681","99656440","SAME",25,54,1,15,9,15,9,2,2,2,2,2,0.714285714285714
"JB53",2002,"99662575","99656440","DEAD",29,62,1,13,15,13,15,3,8,3,8,2,0.714285714285714
"JB53",1999,"99662575","99656440","DIV",24,NA,0,10,12,10,12,0,5,0,5,0,0.714285714285714
"JB53",1997,"99603681","99656440","SAME",26,57,1,16,10,16,10,3,3,3,3,3,0.714285714285714
"Jb53",2001,"99662575","99656440","SAME",23,56,1,12,14,12,14,2,7,2,7,1,NA
"JB54",1994,"99656324","99654071","SAME",25,NA,0,7,8,7,8,0,0,0,0,0,0
"JB54",1995,"99656324","99654071","DEAD",27,NA,0,8,9,8,9,1,1,1,1,1,0
"JB55",1994,"99656332","78537944","SAME",27,61,1,10,7,10,7,0,0,0,0,0,0.833333333333333
"JB55",1995,"99656332","78537944","SAME",26,59,1,11,8,11,8,1,1,1,1,1,0.833333333333333
"JB55",1998,"99606293","78537944","DEAD",24,NA,0,14,11,14,11,4,2,4,2,0,0.833333333333333
"JB55",1996,"99656332","78537944","DEAD",25,57,1,12,9,12,9,2,2,2,2,2,0.833333333333333
"JB56",1999,"99654055","99656328","DIV",29,62,1,12,13,12,13,5,5,5,5,5,0.8
"JB56",1995,"99654055","99656328","SAME",27,60,1,8,9,8,9,1,1,1,1,1,0.8
"JB56",1994,"99654055","99656328","SAME",26,58,NA,7,8,7,8,0,0,0,0,0,0.8
"JB56",1997,"99654055","99656328","SAME",26,61,1,10,11,10,11,3,3,3,3,3,0.8
"JB56",1996,"99654055","99656328","SAME",28,61,0,9,10,9,10,2,2,2,2,2,0.8
"JB56",2003,"99654055","99656328","DEAD",NA,NA,NA,16,17,16,17,9,9,9,9,8,0.8
"JB56",1998,"99654055","99656328","SAME",26,59,1,11,12,11,12,4,4,4,4,4,0.8
"Jb56",2002,"99654055","99656328","SAME",29,62,1,15,16,15,16,8,8,8,8,7,NA
"Jb56",2001,"99654055","99656328","SAME",23,56,1,14,15,14,15,7,7,7,7,6,NA
"JB57",1996,"99601711","99656331","DEAD",40,NA,0,11,9,11,9,1,1,1,1,1,0.857142857142857
"JB57",1995,"99601711","99656331","SAME",35,69,1,10,8,10,8,0,0,0,0,0,0.857142857142857
"JB58",2002,"84655029","99654056","DEAD",62,63,1,23,16,23,16,8,8,8,8,6,0.875
"JB58",1995,"84655029","99654056","SAME",35,83,1,16,9,16,9,1,1,1,1,1,0.875
"JB58",1994,"84655029","99654056","SAME",22,55,1,15,8,15,8,0,0,0,0,0,0.875
"JB58",1999,"84655029","99654056","DIV",24,58,1,20,13,20,13,5,5,5,5,5,0.875
"JB58",1997,"84655029","99654056","SAME",20,52,1,18,11,18,11,3,3,3,3,3,0.875
"JB58",1998,"84655029","99654056","SAME",24,58,1,19,12,19,12,4,4,4,4,4,0.875
"JB58",1996,"84655029","99654056","SAME",22,57,0,17,10,17,10,2,2,2,2,2,0.875
"JB59",1999,"99654057","99656329","DIV",33,58,NA,12,13,12,13,5,5,5,5,5,0.8
"JB59",1995,"99654057","99656329","SAME",30,61,1,8,9,8,9,1,1,1,1,1,0.8
"JB59",1994,"99654057","99656329","SAME",28,60,1,7,8,7,8,0,0,0,0,0,0.8
"JB59",1998,"99654057","99656329","SAME",25,57,1,11,12,11,12,4,4,4,4,4,0.8
"JB59",1997,"99654057","99656329","SAME",27,60,1,10,11,10,11,3,3,3,3,3,0.8
"JB59",1996,"99654057","99656329","SAME",30,61,0,9,10,9,10,2,2,2,2,2,0.8
"Jb59",2001,"99654057","99656329","SAME",56,57,1,14,15,14,15,7,7,7,7,6,NA
"Jb59",2002,"99654057","99656329","DEAD",62,67,NA,15,16,15,16,8,8,8,8,7,NA
"JB60",1997,"99659501","99654051","SAME",25,NA,NA,9,11,9,11,3,3,3,3,3,0.5
"JB60",1994,"99659501","99654051","SAME",29,62,1,6,8,6,8,0,0,0,0,0,0.5
"JB60",1996,"99659501","99654051","SAME",30,64,0,8,10,8,10,2,2,2,2,2,0.5
"JB60",2009,"99671600","99656414","DEAD",NA,NA,NA,NA,NA,15,22,NA,NA,0,15,0,0.5
"JB60",1998,"99659501","99654051","SAME",24,57,NA,10,12,10,12,4,4,4,4,4,0.5
"JB60",2002,"99659501","99654051","DEAD",63,NA,0,14,16,14,16,8,8,8,8,7,0.5
"JB60",2001,"99659501","99654051","SAME",23,56,1,13,15,13,15,7,7,7,7,6,0.5
"JB60",1999,"99659501","99654051","DIV",28,62,1,11,13,11,13,5,5,5,5,5,0.5
"JB60",1995,"99659501","99654051","SAME",27,60,0,7,9,7,9,1,1,1,1,1,0.5
"JB61",1999,"99654072","99659502","DEAD",29,NA,0,11,13,11,13,5,5,5,5,5,0.666666666666667
"JB61",1997,"99654072","99659502","SAME",26,62,1,9,11,9,11,3,3,3,3,3,0.666666666666667
"JB61",1998,"99654072","99659502","SAME",26,60,1,10,12,10,12,4,4,4,4,4,0.666666666666667
"JB61",1994,"99654072","99659502","SAME",30,62,1,6,8,6,8,0,0,0,0,0,0.666666666666667
"JB61",1996,"99654072","99659502","SAME",28,NA,0,8,10,8,10,2,2,2,2,2,0.666666666666667
"JB61",1995,"99654072","99659502","SAME",24,62,1,7,9,7,9,1,1,1,1,1,0.666666666666667
"JB62",1996,"99607565","99656327","SAME",27,61,1,NA,NA,7,9,NA,NA,2,2,2,0.5
"JB62",1994,"99607565","99656327","SAME",31,64,1,NA,NA,5,7,NA,NA,0,0,0,0.5
"JB62",1997,"99607565","99656327","DEAD",26,58,1,NA,NA,8,10,NA,NA,3,3,3,0.5
"JB62",1995,"99607565","99656327","SAME",24,NA,0,NA,NA,6,8,NA,NA,1,1,1,0.5
"JB63",2009,"99667161","99680556","DEAD",NA,NA,NA,18,13,18,13,0,0,0,0,0,0
"JB65",2009,"99656418","99656424","DEAD",NA,NA,NA,22,22,22,22,0,0,0,0,0,0.2
"JB65",2003,"99678597","99668___","DEAD",NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,0.2
"JB67",1996,"99655467","99651318","DIV",30,NA,0,NA,NA,5,7,NA,NA,0,0,0,0.4
"JB69",2004,"99687012","99687011","DEAD",30,62,0,6,6,6,6,1,1,1,1,1,0.6
"JB69",2003,"99687012","99687011","SAME",NA,NA,NA,5,5,5,5,0,0,0,0,0,0.6
"JB86",2004,"99654371","99683062","DEAD",23,59,1,7,13,7,13,2,9,2,9,1,NA
"JB91",1999,"99658160","99671526","DEAD",31,66,1,7,5,7,5,1,0,1,0,0,NA
"Jb91",2002,"9967298_","99683063","DEAD",64,68,NA,NA,NA,NA,5,NA,NA,NA,0,NA,NA
"JB93",2004,"996720__","99683___","DEAD",25,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JB94",1999,"99655467","99654041","DEAD",56,57,1,13,8,13,8,5,3,5,3,0,NA
"JB95",1999,"99651318","99602451","DEAD",36,69,NA,NA,NA,10,18,NA,NA,3,0,0,NA
"JB100",1997,"996__160","99654441","SAME",70,NA,0,NA,NA,NA,6,NA,NA,NA,0,NA,NA
"JB100",1998,"996__160","99654441","DEAD",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,1,NA,NA
"JBR7",2004,"99650776","99610990","DEAD",28,55,1,15,21,15,21,8,9,8,9,1,NA
"JBR8",2004,"99654078","996_9934","DEAD",23,53,1,NA,NA,18,NA,NA,NA,10,NA,NA,NA
"JBR9",2004,"99654077","99610986","DEAD",29,62,1,NA,NA,18,21,NA,NA,10,10,1,NA
"N1",2008,"99669166","99669737","DEAD",52,53,NA,16,11,16,11,10,6,10,6,0,0.25
"N3",2009,"99657227","99688074","DEAD",43,NA,0,17,6,17,6,11,0,11,0,0,NA
"N3",2010,"99688176","99668635","DEAD",44,45,1,14,7,14,7,2,0,2,0,0,NA
"N4",2008,"99671370","99683064","SAME",53,58,NA,11,10,11,10,6,0,6,0,0,0.75
"N7",2009,"99660276","99689023","DEAD",28,56,1,10,16,10,16,0,0,0,0,0,0.75
"N8",2009,"99670108","99684362","DEAD",43,NA,0,7,12,7,12,0,0,0,0,0,0.5
"N9",2009,"99695512","99656968","DEAD",42,56,1,NA,NA,8,17,NA,NA,0,0,0,0.75
"N10",2009,"__035","__263","DEAD",43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75
"N11",2008,"99672914","99689004","DIV",51,53,NA,10,9,10,9,0,0,0,0,0,0.75
"N11",2009,"99609939","99687037","DEAD",NA,NA,0,21,11,21,11,15,0,15,0,0,0.75
"N13",2009,"99674928","99671511","DEAD",43,NA,0,NA,NA,10,15,NA,NA,0,10,0,NA
"N14",2008,"99687030","99668116","DEAD",22,55,NA,10,12,10,12,0,0,0,0,0,NA
"N15",2009,"99674069","99659059","DEAD",26,57,1,NA,NA,10,16,NA,NA,0,10,0,NA
"N16",2008,"118600083","118600084","DEAD",18,51,NA,NA,NA,5,0,NA,NA,0,0,0,NA
"N19",2008,"99689022","99664627","SAME",57,58,1,9,13,9,13,0,9,0,9,0,0.75
"N22",2009,"99689020","99663865","DEAD",43,53,1,10,19,10,19,0,14,0,14,0,0.75
"N24",2009,"99674880","99663684","DEAD",43,54,1,NA,NA,10,15,NA,NA,0,0,0,0.75
"N25",2009,"99671362","99672163","DEAD",43,55,1,11,11,11,11,0,0,0,0,0,NA
"N27",2008,"99606189","99689012","DEAD",24,57,NA,21,9,21,9,0,0,0,0,0,NA
"N27",2009,"99689690","99685688","DEAD",43,55,0,4,5,4,5,0,0,0,0,0,NA
"N28",2008,"78559200","99669996","DEAD",26,59,NA,11,23,11,23,0,0,0,0,0,NA
"N31",2009,"99661138","99674924","DEAD",43,56,1,16,10,16,10,10,0,10,0,0,NA
"N34",2009,"99663555","99668088","DEAD",22,55,1,NA,NA,15,13,NA,NA,0,0,0,NA
"N39",2009,"99659052","99674536","DEAD",50,51,1,16,10,16,10,0,0,0,0,0,0.5
"N40",2009,"99664627","99689022","DEAD",25,58,1,10,14,10,14,1,10,1,10,1,NA
"N41",2008,"996__743","99680007","DEAD",49,NA,0,NA,7,NA,7,NA,0,NA,0,NA,NA
"N42",2010,"99689544","99671__5","DEAD",44,NA,0,NA,NA,6,NA,NA,NA,0,NA,NA,NA
"N47",2010,"__363","99684383","DEAD",46,52,1,NA,NA,NA,8,NA,NA,NA,0,NA,NA
"N49",2010,"__421","99694578","DEAD",NA,NA,0,NA,NA,NA,4,NA,NA,NA,0,NA,NA
"N50",2009,"99684420","78559332","DEAD",25,58,1,7,24,7,24,0,0,0,0,0,NA
"N52",2008,"99680307","99662__8","DEAD",53,54,1,NA,7,7,7,NA,0,0,0,NA,NA
"NH1-1",1996,"99659110","99656715","DEAD",NA,NA,NA,NA,NA,3,4,NA,NA,0,0,0,NA
"NH1-2",1995,"99656667","99610016","DEAD",21,56,1,3,7,3,7,0,2,0,2,0,0.777777777777778
"NH1-3",2000,"99605186","99610016","DEAD",NA,NA,NA,13,12,13,12,5,7,5,7,0,0
"NH1-3",1996,"99605186","99656657","DIV",NA,NA,NA,9,4,9,4,1,0,1,0,0,0
"NH1-4",1997,"99652659","99656617","SAME",28,NA,0,7,5,7,5,3,0,3,0,0,0.166666666666667
"NH1-4",1998,"99652659","99656617","SAME",24,NA,0,8,6,8,6,4,1,4,1,1,0.166666666666667
"NH1-4",1999,"99652659","99656617","SAME",26,62,1,9,7,9,7,5,2,5,2,2,0.166666666666667
"NH1-4",2000,"99652659","99656617","DEAD",NA,NA,NA,10,8,10,8,6,3,6,3,3,0.166666666666667
"NH2-14",1996,"99605537","99652941","DEAD",NA,NA,NA,9,6,9,6,0,0,0,0,0,0
"NH3-2",1994,"99606201","99650_26","DEAD",29,NA,0,NA,NA,7,NA,NA,NA,1,NA,NA,0
"NH3-2A",1999,"99665625","99663590","DEAD",NA,NA,NA,NA,NA,4,5,NA,NA,0,0,0,NA
"NH4-14",1997,"99610646","99653974","DEAD",17,NA,0,NA,NA,9,7,NA,NA,0,0,0,0.571428571428571
"NH4-2",1999,"99605735","785-----","DEAD",21,54,1,NA,NA,12,NA,NA,NA,0,NA,NA,1
"NH7B",1994,"9965_587","99654626","DEAD",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA
"NH9-9",1991,"99605209","99610649","DEAD",NA,NA,NA,NA,NA,4,3,NA,NA,0,0,0,NA
"NH9-9",1992,"99605209","9961064_","DEAD",NA,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA
"NK10A",2009,"118600087","99672914","DEAD",23,NA,0,11,6,11,6,1,0,1,0,0,NA
"NK21",2009,"118601107","99676421","DEAD",24,NA,0,NA,NA,5,10,NA,NA,0,0,0,NA
"NK22",2009,"99683064","99671370","DEAD",24,NA,0,12,11,12,11,7,1,7,1,1,NA
"NK23",2009,"99683065","99668090","DEAD",24,57,1,12,13,12,13,7,0,7,0,0,NA
"NK24",2009,"99659619","99674052","DEAD",25,58,1,16,10,16,10,11,0,11,0,0,NA
"NK25",2009,"99669737","99669766","DEAD",21,NA,0,12,12,12,12,0,7,0,7,0,NA
"NK25A",2009,"99687464","99687474","DIV",27,NA,0,6,6,6,6,0,0,0,0,0,NA
"NK26",2009,"118601106","118601109","DEAD",24,50,1,5,5,5,5,0,0,0,0,0,NA
"NK4",2009,"99668116","99687459","DEAD",22,NA,0,6,13,6,13,0,1,0,1,0,NA
"NK5",2009,"99683067","99689026","SAME",20,NA,0,12,10,12,10,7,0,7,0,0,NA
"NK7-1",2010,"99687464","99686162","DEAD",44,NA,NA,NA,NA,7,5,NA,NA,1,0,0,NA
"NK7-10",2000,"99653708","99659546","DEAD",NA,NA,NA,12,15,12,15,7,NA,7,NA,2,0.888888888888889
"NK7-10",1993,"99610292","78542079","SAME",47,78,NA,NA,NA,10,14,NA,NA,2,1,1,0.888888888888889
"NK7-10",1992,"78542079","99610292","SAME",28,61,1,13,9,13,9,0,1,0,1,0,0.888888888888889
"NK7-10",1999,"99659546","99653708","SAME",23,50,1,11,14,11,14,6,NA,6,NA,1,0.888888888888889
"NK7-10",1997,"99607509","99610222","DEAD",18,51,1,13,9,13,9,2,0,2,0,0,0.888888888888889
"NK7-10",1994,"78542079","99610292","DEAD",23,56,1,15,11,15,11,2,3,2,3,2,0.888888888888889
"NK7-11",2000,"99606204","99601207","DEAD",NA,NA,NA,NA,NA,13,15,NA,NA,1,NA,1,0.9
"NK7-11",1994,"99659546","99653708","DIV",26,57,1,6,9,6,9,1,NA,1,NA,0,0.9
"NK7-11",1996,"99659546","99601201","DEAD",30,58,1,8,11,8,11,3,0,3,0,0,0.9
"NK7-11",2010,"99687028","99697023","DEAD",44,48,1,NA,NA,12,8,NA,NA,0,1,0,0.9
"NK7-11",1999,"99601207","99606204","SAME",22,50,1,14,12,14,12,NA,0,NA,0,0,0.9
"NK7-12",1992,"99601207","99656433","DEAD",32,62,1,7,5,7,5,NA,0,NA,0,0,0.875
"NK7-12",1994,"99601207","___564__","DEAD",25,57,1,9,NA,9,NA,NA,NA,NA,NA,NA,0.875
"NK7-13",1997,"99653772","9965-998","DEAD",26,NA,0,7,NA,7,NA,1,NA,1,NA,NA,0.166666666666667
"NK7-14",2000,"99656998","99607514","DEAD",NA,NA,NA,16,8,16,8,1,1,1,1,0,0.571428571428571
"NK7-14",1998,"99653772","9965_338","DEAD",21,52,1,8,NA,8,NA,2,NA,2,NA,NA,0.571428571428571
"NK7-15",1997,"99606197","99663218","DIV",23,NA,0,10,7,10,7,3,2,3,2,0,NA
"NK7-15",2010,"99685972","118600083","DEAD",44,51,1,5,7,5,7,0,2,0,2,0,NA
"NK7-16",1998,"99663218","9965_062","DEAD",25,NA,NA,NA,NA,8,NA,NA,NA,3,NA,NA,NA
"NK7-2",1998,"99650734","99663217","DEAD",26,NA,NA,NA,NA,9,8,NA,NA,0,3,0,NA
"NK7-2",2000,"99650743","99663217","DEAD",NA,NA,NA,NA,NA,11,10,NA,NA,0,5,0,NA
"NK7-2",2010,"99663217","99687474","DEAD",44,NA,0,7,20,7,20,1,15,1,15,0,NA
"NK7-3",2000,"99653705","99602356","DEAD",NA,NA,NA,14,15,14,15,8,NA,8,NA,6,0.5
"NK7-3",1998,"99653705","99602356","SAME",26,57,1,12,13,12,13,6,NA,6,NA,4,0.5
"NK7-3",1999,"99602356","99653705","SAME",23,53,1,13,14,13,14,7,NA,7,NA,5,0.5
"NK7-4",1995,"99653705","99602356","DIV",23,56,1,9,10,9,10,3,NA,3,NA,2,0.875
"NK7-4",1994,"99602356","99653705","SAME",23,54,1,8,9,8,9,2,NA,2,NA,1,0.875
"NK7-4",2010,"__467","0_197","DEAD",44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875
"NK7-4",1992,"99653705","99602356","DIV",26,72,NA,6,7,6,7,0,NA,0,NA,0,0.875
"NK7-5",1997,"99602356","99653705","SAME",24,NA,0,11,12,11,12,5,NA,5,NA,3,0.777777777777778
"NK7-6",1992,"99608043","99653706","DIV",32,64,1,9,7,9,7,1,NA,1,NA,0,0.636363636363636
"NK7-6",1994,"99608043","99653706","DEAD",23,56,1,11,9,11,9,3,NA,3,NA,1,0.636363636363636
"NK7-6",2010,"99683067","99689026","DEAD",44,46,1,13,11,13,11,8,1,8,1,1,0.636363636363636
"NK7-6",1995,"99606054","99608043","DIV",24,56,1,NA,NA,13,12,NA,NA,0,4,0,0.636363636363636
"NK7-7",2000,"99656442","99656430","DEAD",NA,NA,NA,NA,NA,13,13,NA,NA,8,8,2,0.888888888888889
"NK7-7",1998,"99662579","99656430","DEAD",21,52,1,NA,NA,8,11,NA,NA,0,6,0,0.888888888888889
"NK7-7",1992,"99656430","99656442","DIV",30,64,1,5,5,5,5,0,0,0,0,0,0.888888888888889
